area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
2105,0,10,70,0,2017,3,,"Hoonah-Angoon Census Area, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,134,1095,1100,1018,9383641,5757038,120714,674,,1,1,1,1,1,1,1,1,,-2,-1.5,2,0.2,18,1.7,52,5.4,-202139,-2.1,-267986,-4.4,-28012,-18.8,-30,-4.3
2110,0,10,70,0,2017,3,,"Juneau City and Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1149,18362,18895,18245,238546568,82153074,1518876,992,,1,1,1,1,1,1,1,1,,26,2.3,-204,-1.1,-107,-0.6,76,0.4,-3139703,-1.3,-1565337,-1.9,-197060,-11.5,-9,-0.9
2122,0,10,70,0,2017,3,,"Kenai Peninsula Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2024,21214,21521,20511,244403173,107097693,1980389,892,,1,1,1,1,1,1,1,1,,20,1,-479,-2.2,7,0,-297,-1.4,-10110132,-4,-6963842,-6.1,-536621,-21.3,-26,-2.8
2130,0,10,70,0,2017,3,,"Ketchikan Gateway Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,613,8667,8745,8188,97664078,52241926,1018814,880,,1,1,1,1,1,1,1,1,,12,2,180,2.1,-16,-0.2,62,0.8,-702204,-0.7,1550719,3.1,-110686,-9.8,-15,-1.7
2150,0,10,70,0,2017,3,,"Kodiak Island Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,493,6656,6904,6428,79283597,42466317,830400,915,,1,1,1,1,1,1,1,1,,4,0.8,-6,-0.1,263,4,-151,-2.3,2906554,3.8,1469247,3.6,-156557,-15.9,28,3.2
2158,0,10,70,0,2017,3,,"Kusilvak Census Area, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,142,1983,2574,2749,16429349,8801467,168025,519,,1,1,1,1,1,1,1,1,,-1,-0.7,-55,-2.7,240,10.3,164,6.3,-433300,-2.6,-634619,-6.7,-41956,-20,-40,-7.2
2164,0,10,70,0,2017,3,,"Lake and Peninsula Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,126,1404,1156,1082,14955606,11241170,239723,948,,1,1,1,1,1,1,1,1,,-6,-4.5,326,30.2,116,11.2,-8,-0.7,2538684,20.4,2043449,22.2,10742,4.7,55,6.2
2170,0,10,70,0,2017,3,,"Matanuska-Susitna Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2142,22295,22880,24412,250447663,128713905,2274037,831,,1,1,1,1,1,1,1,1,,18,0.8,-157,-0.7,89,0.4,42,0.2,-7748238,-3,-2726194,-2.1,-320724,-12.4,-25,-2.9
2180,0,10,70,0,2017,3,,"Nome Census Area, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,312,3533,3581,4016,47592572,19684509,347530,987,,1,1,1,1,1,1,1,1,,-5,-1.6,138,4.1,25,0.7,22,0.6,889235,1.9,-388146,-1.9,-54497,-13.6,2,0.2
2185,0,10,70,0,2017,3,,"North Slope Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,243,12225,12510,12374,287923493,62860872,1001687,1791,,1,1,1,1,1,1,1,1,,0,0,-920,-7,-663,-5,-765,-5.8,-31059304,-9.7,-9007314,-12.5,-222040,-18.1,-75,-4
2188,0,10,70,0,2017,3,,"Northwest Arctic Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,167,2808,2888,2953,47624671,15113529,376866,1271,,1,1,1,1,1,1,1,1,,-9,-5.1,-51,-1.8,-29,-1,125,4.4,-267617,-0.6,-210362,-1.4,81439,27.6,-14,-1.1
2195,0,10,70,0,2017,3,,"Petersburg Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,164,1400,1405,1248,15633663,8338905,161516,890,,1,1,1,1,1,1,1,1,,-3,-1.8,-208,-12.9,-205,-12.7,-229,-15.5,-2363381,-13.1,-2404348,-22.4,-199385,-55.2,5,0.6
2198,0,10,70,0,2017,3,,"Prince of Wales-Hyder Census Area, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,230,2339,2381,2343,24770463,14929325,286323,809,,1,1,1,1,1,1,1,1,,-8,-3.4,119,5.4,88,3.8,149,6.8,1244676,5.3,715691,5,-26565,-8.5,0,0
2220,0,10,70,0,2017,3,,"Sitka City and Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,370,4976,5235,4645,54624680,27575351,557562,849,,1,1,1,1,1,1,1,1,,-15,-3.9,72,1.5,178,3.5,140,3.1,772302,1.4,1154469,4.4,-46921,-7.8,-10,-1.2
2230,0,10,70,0,2017,3,,"Skagway Municipality, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,139,1568,1565,1385,14572887,10928828,232337,744,,1,1,1,1,1,1,1,1,,6,4.5,58,3.8,50,3.3,61,4.6,-24782,-0.2,-333043,-3,-43703,-15.8,-31,-4
2240,0,10,70,0,2017,3,,"Southeast Fairbanks Census Area, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,253,2536,2572,2515,41469061,8700276,162157,1255,,1,1,1,1,1,1,1,1,,-8,-3.1,-114,-4.3,-94,-3.5,-60,-2.3,-2611359,-5.9,-87569,-1,-31815,-16.4,-34,-2.6
2261,0,10,70,0,2017,3,,"Valdez-Cordova Census Area, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,558,6876,6862,5557,84423592,40139442,796888,1010,,1,1,1,1,1,1,1,1,,-5,-0.9,360,5.5,516,8.1,650,13.2,8116222,10.6,8363311,26.3,83114,11.6,19,1.9
2275,0,10,70,0,2017,3,,"Wrangell City and Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,94,1015,991,856,9484579,3917557,78203,765,,1,1,1,1,1,1,1,1,,0,0,9,0.9,-2,-0.2,-17,-1.9,-18050,-0.2,-844770,-17.7,-23868,-23.4,1,0.1
2282,0,10,70,0,2017,3,,"Yakutat City and Borough, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,42,268,282,288,2860041,1713253,32874,788,,1,1,1,1,1,1,1,1,,-5,-10.6,-43,-13.8,-6,-2.1,13,4.7,-219105,-7.1,-223579,-11.5,-8796,-21.1,-25,-3.1
2290,0,10,70,0,2017,3,,"Yukon-Koyukuk Census Area, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,275,2054,2199,2195,20522741,8082664,154465,734,,1,1,1,1,1,1,1,1,,-17,-5.8,-28,-1.3,21,1,40,1.9,-2780332,-11.9,-602954,-6.9,-46130,-23,-104,-12.4
2999,0,10,70,0,2017,3,,"Unknown Or Undefined, Alaska",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,671,1991,1939,1863,30841026,16076039,294081,1229,,1,1,1,1,1,1,1,1,,-55,-7.6,-91,-4.4,-142,-6.8,-29,-1.5,-594225,-1.9,-703601,-4.2,-66930,-18.5,31,2.6
4000,0,10,50,0,2017,3,,Arizona -- Statewide,Total Covered,"10 Total, all industries","State, Total Covered",All establishment sizes,158620,2636751,2728403,2760097,33361289191,2202587501,51781994,948,,1,1,1,1,1,1,1,1,,5548,3.6,61145,2.4,64086,2.4,63484,2.4,681193710,2.1,-28114707,-1.3,-1120137,-2.1,-2,-0.2
4001,0,10,70,0,2017,3,,"Apache County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,588,16695,18022,18114,184968390,8087427,304433,808,,1,1,1,1,1,1,1,1,,9,1.6,43,0.3,91,0.5,196,1.1,-215431,-0.1,-415666,-4.9,-12215,-3.9,-6,-0.7
4003,0,10,70,0,2017,3,,"Cochise County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2226,31674,33171,33596,374947579,20882252,515120,879,,1,1,1,1,1,1,1,1,,-6,-0.3,-253,-0.8,-606,-1.8,-646,-1.9,-2658914,-0.7,-1047077,-4.8,-32719,-6,7,0.8
4005,0,10,70,0,2017,3,,"Coconino County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3357,61819,62813,63841,683231051,55925164,1348755,837,,1,1,1,1,1,1,1,1,,37,1.1,847,1.4,354,0.6,805,1.3,22605794,3.4,232804,0.4,76592,6,19,2.3
4007,0,10,70,0,2017,3,,"Gila County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,964,14598,15120,14989,149082616,10558241,277837,770,,1,1,1,1,1,1,1,1,,3,0.3,386,2.7,351,2.4,200,1.4,5035334,3.5,-690141,-6.1,-21117,-7.1,11,1.4
4009,0,10,70,0,2017,3,,"Graham County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,538,8031,8633,9266,85203424,4994156,116783,758,,1,1,1,1,1,1,1,1,,10,1.9,142,1.8,63,0.7,218,2.4,871784,1,674263,15.6,31278,36.6,-5,-0.7
4011,0,10,70,0,2017,3,,"Greenlee County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,105,4502,4626,4563,68050221,1968625,59857,1147,,1,1,1,1,1,1,1,1,,1,1,184,4.3,236,5.4,246,5.7,-2840128,-4,198121,11.2,-3524,-5.6,-109,-8.7
4012,0,10,70,0,2017,3,,"La Paz County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,356,5417,5595,5633,50685967,4477387,121391,703,,1,1,1,1,1,1,1,1,,-3,-0.8,-123,-2.2,23,0.4,51,0.9,1826090,3.7,456151,11.3,13635,12.7,28,4.1
4013,0,10,70,0,2017,3,,"Maricopa County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,96595,1858294,1918871,1938040,24454214461,1598719974,36540329,987,,1,1,1,1,1,1,1,1,,2385,2.5,49254,2.7,51405,2.8,50333,2.7,442522964,1.8,-22866019,-1.4,-1022450,-2.7,-9,-0.9
4015,0,10,70,0,2017,3,,"Mohave County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3713,47534,49055,49199,450964915,42274997,1079781,714,,1,1,1,1,1,1,1,1,,58,1.6,1111,2.4,1210,2.5,1249,2.6,14249006,3.3,1407063,3.4,33679,3.2,5,0.7
4017,0,10,70,0,2017,3,,"Navajo County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1655,25959,28219,28399,270388172,21145210,600880,756,,1,1,1,1,1,1,1,1,,4,0.2,-352,-1.3,-127,-0.4,160,0.6,4090781,1.5,-408432,-1.9,-53885,-8.2,15,2
4019,0,10,70,0,2017,3,,"Pima County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,18687,348697,361872,365618,4050872991,252635527,5423165,869,,1,1,1,1,1,1,1,1,,172,0.9,5234,1.5,5866,1.6,5195,1.4,74581170,1.9,-5500085,-2.1,-368010,-6.4,3,0.3
4021,0,10,70,0,2017,3,,"Pinal County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3184,56559,59829,60079,599470854,34725852,747892,784,,1,1,1,1,1,1,1,1,,-43,-1.3,-1154,-2,-739,-1.2,-957,-1.6,-3269687,-0.5,-2129085,-5.8,-77639,-9.4,8,1
4023,0,10,70,0,2017,3,,"Santa Cruz County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1200,11658,12369,12417,148937339,7792520,228126,943,,1,1,1,1,1,1,1,1,,25,2.1,-252,-2.1,-252,-2,-86,-0.7,1442046,1,-349871,-4.3,3992,1.8,24,2.6
4025,0,10,70,0,2017,3,,"Yavapai County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,5633,61127,63244,63888,600321722,52432856,1153205,736,,1,1,1,1,1,1,1,1,,62,1.1,1483,2.5,1636,2.7,1598,2.6,16029812,2.7,-1662217,-3.1,1370,0.1,1,0.1
4027,0,10,70,0,2017,3,,"Yuma County, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3200,54353,56649,61718,551732447,46468683,2293910,737,,1,1,1,1,1,1,1,1,,29,0.9,424,0.8,140,0.2,258,0.4,9064395,1.7,-1166347,-2.4,155657,7.3,8,1.1
4999,0,10,70,0,2017,3,,"Unknown Or Undefined, Arizona",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,16619,29834,30315,30737,638217042,39498630,970530,1621,,1,1,1,1,1,1,1,1,,2805,20.3,4171,16.3,4435,17.1,4664,17.9,97858694,18.1,5151831,15,155219,19,14,0.9
5000,0,10,50,0,2017,3,,Arkansas -- Statewide,Total Covered,"10 Total, all industries","State, Total Covered",All establishment sizes,89714,1158131,1188682,1213041,12156627813,1580186171,27968427,788,,1,1,1,1,1,1,1,1,,1059,1.2,5437,0.5,7626,0.6,7312,0.6,-10479247,-0.1,-71395000,-4.3,-6920363,-19.8,-5,-0.6
5001,0,10,70,0,2017,3,,"Arkansas County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,777,9382,9555,9704,93917823,12204733,178268,757,,1,1,1,1,1,1,1,1,,-8,-1,-394,-4,-445,-4.4,-400,-4,-3892387,-4,-423481,-3.4,-90174,-33.6,2,0.3
5003,0,10,70,0,2017,3,,"Ashley County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,574,6254,6445,6668,67443565,8470800,238548,804,,1,1,1,1,1,1,1,1,,9,1.6,-105,-1.7,-12,-0.2,27,0.4,-863290,-1.3,487920,6.1,-38006,-13.7,-6,-0.7
5005,0,10,70,0,2017,3,,"Baxter County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1239,14373,14690,15146,124864390,19656118,343884,652,,1,1,1,1,1,1,1,1,,21,1.7,65,0.5,202,1.4,209,1.4,4060171,3.4,9575,0,-34936,-9.2,15,2.4
5007,0,10,70,0,2017,3,,"Benton County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,6465,114839,116146,118072,1425275369,175585654,2507784,942,,1,1,1,1,1,1,1,1,,330,5.4,1968,1.7,1682,1.5,1583,1.4,38917513,2.8,-11056531,-5.9,-469041,-15.8,11,1.2
5009,0,10,70,0,2017,3,,"Boone County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,973,13114,13329,13882,126791889,16292512,266887,726,,1,1,1,1,1,1,1,1,,-9,-0.9,-174,-1.3,-167,-1.2,-166,-1.2,-1910016,-1.5,-709362,-4.2,-124183,-31.8,-1,-0.1
5011,0,10,70,0,2017,3,,"Bradley County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,374,3486,3551,3775,28998982,4421137,90142,619,,1,1,1,1,1,1,1,1,,11,3,37,1.1,30,0.9,45,1.2,37390,0.1,-371247,-7.7,-26179,-22.5,-6,-1
5013,0,10,70,0,2017,3,,"Calhoun County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,105,2815,2904,2935,37776356,2472660,46100,1007,,1,1,1,1,1,1,1,1,,0,0,121,4.5,222,8.3,156,5.6,1923186,5.4,372101,17.7,-3198,-6.5,-8,-0.8
5015,0,10,70,0,2017,3,,"Carroll County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,818,10908,11269,11324,79409320,15301240,281131,547,,1,1,1,1,1,1,1,1,,17,2.1,240,2.2,140,1.3,98,0.9,2466128,3.2,-640996,-4,-94345,-25.1,9,1.7
5017,0,10,70,0,2017,3,,"Chicot County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,528,3066,3171,3186,24578065,4420671,134059,602,,1,1,1,1,1,1,1,1,,5,1,-118,-3.7,-90,-2.8,-117,-3.5,-1091949,-4.3,-455447,-9.3,-15201,-10.2,-6,-1
5019,0,10,70,0,2017,3,,"Clark County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,637,8733,8966,9268,76369528,10012579,155271,654,,1,1,1,1,1,1,1,1,,3,0.5,8,0.1,-27,-0.3,-11,-0.1,259796,0.3,-158850,-1.6,-40760,-20.8,3,0.5
5021,0,10,70,0,2017,3,,"Clay County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,391,3180,3383,3362,23938420,4880528,177231,557,,1,1,1,1,1,1,1,1,,-10,-2.5,-44,-1.4,-21,-0.6,-75,-2.2,-266237,-1.1,-224769,-4.4,-3572,-2,2,0.4
5023,0,10,70,0,2017,3,,"Cleburne County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,667,6265,6476,6569,49900417,10063593,240249,596,,1,1,1,1,1,1,1,1,,-11,-1.6,-206,-3.2,-53,-0.8,-127,-1.9,-1410405,-2.7,-1483337,-12.8,-43072,-15.2,-5,-0.8
5025,0,10,70,0,2017,3,,"Cleveland County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,132,839,1018,1029,7768307,1128725,19276,621,,1,1,1,1,1,1,1,1,,8,6.5,63,8.1,48,4.9,54,5.5,313844,4.2,-42927,-3.7,-11705,-37.8,-11,-1.7
5027,0,10,70,0,2017,3,,"Columbia County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,716,7485,7815,8041,74967088,9232245,185264,741,,1,1,1,1,1,1,1,1,,-15,-2.1,-122,-1.6,45,0.6,-32,-0.4,-779666,-1,220469,2.4,-5613,-2.9,-4,-0.5
5029,0,10,70,0,2017,3,,"Conway County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,535,6094,6355,6420,56627777,7074247,147157,693,,1,1,1,1,1,1,1,1,,-26,-4.6,-304,-4.8,-139,-2.1,-187,-2.8,-1709168,-2.9,-749758,-9.6,-36909,-20.1,3,0.4
5031,0,10,70,0,2017,3,,"Craighead County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2856,47848,49711,51001,470941709,68944312,1219330,732,,1,1,1,1,1,1,1,1,,42,1.5,1329,2.9,1638,3.4,1429,2.9,15155635,3.3,73977,0.1,-186830,-13.3,2,0.3
5033,0,10,70,0,2017,3,,"Crawford County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1253,17984,19160,19170,163084090,27498900,334524,668,,1,1,1,1,1,1,1,1,,4,0.3,-501,-2.7,-488,-2.5,-422,-2.2,1526011,0.9,-1178171,-4.1,-133981,-28.6,22,3.4
5035,0,10,70,0,2017,3,,"Crittenden County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1249,15636,16088,16695,139614999,26872228,517558,665,,1,1,1,1,1,1,1,1,,-35,-2.7,-298,-1.9,194,1.2,-26,-0.2,-2726822,-1.9,-1987586,-6.9,-308495,-37.3,-12,-1.8
5037,0,10,70,0,2017,3,,"Cross County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,490,4608,4901,4918,39741802,6132283,111166,636,,1,1,1,1,1,1,1,1,,6,1.2,-109,-2.3,-137,-2.7,-204,-4,-1535366,-3.7,-629033,-9.3,-50931,-31.4,-4,-0.6
5039,0,10,70,0,2017,3,,"Dallas County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,253,2673,2711,2738,20922109,3617720,69725,594,,1,1,1,1,1,1,1,1,,-1,-0.4,-132,-4.7,-110,-3.9,-101,-3.6,-507813,-2.4,-709409,-16.4,-46866,-40.2,10,1.7
5041,0,10,70,0,2017,3,,"Desha County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,571,4387,4636,4759,39438008,6002434,124895,660,,1,1,1,1,1,1,1,1,,11,2,18,0.4,16,0.3,43,0.9,1172016,3.1,-349267,-5.5,-27079,-17.8,16,2.5
5043,0,10,70,0,2017,3,,"Drew County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,554,6060,6165,6499,52895521,9200527,193897,652,,1,1,1,1,1,1,1,1,,10,1.8,-56,-0.9,-5,-0.1,27,0.4,1513263,2.9,477016,5.5,-8230,-4.1,20,3.2
5045,0,10,70,0,2017,3,,"Faulkner County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2835,38567,38921,40690,377223277,49809402,911497,737,,1,1,1,1,1,1,1,1,,13,0.5,-74,-0.2,-151,-0.4,-45,-0.1,120437,0,-4108711,-7.6,-303681,-25,2,0.3
5047,0,10,70,0,2017,3,,"Franklin County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,371,4344,4618,4665,40466339,5702015,76356,685,,1,1,1,1,1,1,1,1,,-1,-0.3,80,1.9,130,2.9,101,2.2,624106,1.6,-704497,-11,-43657,-36.4,-5,-0.7
5049,0,10,70,0,2017,3,,"Fulton County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,202,1745,1777,1930,12823614,2372032,52228,543,,1,1,1,1,1,1,1,1,,-1,-0.5,60,3.6,62,3.6,86,4.7,528195,4.3,54747,2.4,-1665,-3.1,2,0.4
5051,0,10,70,0,2017,3,,"Garland County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3144,35659,36156,36578,319350271,55245541,935441,680,,1,1,1,1,1,1,1,1,,35,1.1,281,0.8,279,0.8,263,0.7,-475039,-0.1,-2502425,-4.3,-191438,-17,-6,-0.9
5053,0,10,70,0,2017,3,,"Grant County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,356,3862,3934,4144,37369424,4715108,66988,722,,1,1,1,1,1,1,1,1,,7,2,114,3,72,1.9,67,1.6,-810683,-2.1,-371412,-7.3,-62274,-48.2,-32,-4.2
5055,0,10,70,0,2017,3,,"Greene County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,909,14946,15054,15332,137303089,17094921,322103,699,,1,1,1,1,1,1,1,1,,14,1.6,-139,-0.9,-176,-1.2,-84,-0.5,-974882,-0.7,-488314,-2.8,-42116,-11.6,1,0.1
5057,0,10,70,0,2017,3,,"Hempstead County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,513,7366,7600,7922,66750915,9946353,120834,673,,1,1,1,1,1,1,1,1,,1,0.2,-104,-1.4,63,0.8,-7,-0.1,2673176,4.2,-619032,-5.9,-21938,-15.4,28,4.3
5059,0,10,70,0,2017,3,,"Hot Spring County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,648,8157,8173,8429,71194659,10531782,147771,664,,1,1,1,1,1,1,1,1,,18,2.9,-14,-0.2,-100,-1.2,-93,-1.1,-790163,-1.1,-996274,-8.6,-63032,-29.9,-1,-0.2
5061,0,10,70,0,2017,3,,"Howard County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,364,6675,6890,7025,55249344,8692004,143016,619,,1,1,1,1,1,1,1,1,,4,1.1,-122,-1.8,-3,0,-1,0,647671,1.2,-859787,-9,-71077,-33.2,11,1.8
5063,0,10,70,0,2017,3,,"Independence County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,906,15028,15157,15791,137647372,19690144,451040,691,,1,1,1,1,1,1,1,1,,-23,-2.5,286,1.9,263,1.8,145,0.9,4360299,3.3,-1119771,-5.4,-2789,-0.6,12,1.8
5065,0,10,70,0,2017,3,,"Izard County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,268,2792,3019,3107,23610869,3994301,106786,611,,1,1,1,1,1,1,1,1,,-3,-1.1,-89,-3.1,-110,-3.5,-118,-3.7,-418267,-1.7,199110,5.2,-1728,-1.6,11,1.8
5067,0,10,70,0,2017,3,,"Jackson County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,450,4952,5210,5253,45720375,5737786,119913,684,,1,1,1,1,1,1,1,1,,-13,-2.8,-107,-2.1,-101,-1.9,-71,-1.3,-599750,-1.3,-435155,-7,-52236,-30.3,3,0.4
5069,0,10,70,0,2017,3,,"Jefferson County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2120,26560,27503,28102,272055428,30563669,565950,764,,1,1,1,1,1,1,1,1,,1,0,-207,-0.8,-542,-1.9,-413,-1.4,-4380668,-1.6,-2712283,-8.2,-301002,-34.7,-2,-0.3
5071,0,10,70,0,2017,3,,"Johnson County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,496,8202,8354,8712,66747405,9381267,133732,610,,1,1,1,1,1,1,1,1,,-23,-4.4,4,0,13,0.2,-92,-1,402106,0.6,-1713593,-15.4,-71459,-34.8,6,1
5073,0,10,70,0,2017,3,,"Lafayette County, Arkansas",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,176,1104,1179,1214,8225610,1653459,33026,543,,1,1,1,1,1,1,1,1,,-6,-3.3,-15,-1.3,13,1.1,1,0.1,-646577,-7.3,-404544,-19.7,-14417,-30.4,-42,-7.2
